,2021,2022,2023,2024
2021,0.0,0.02876822607620091,0.02411385788298073,0.023692328652096042
2022,,0.0,0.002268091946875614,0.005687072978507391
2023,,,0.0,0.0007997443260682344
2024,,,,0.0
