,2021,2022,2023,2024
2021,0.0,0.004868500265613871,0.003465211214583553,0.0036407153668952643
2022,,0.0,0.0003973020781257876,0.0006935063341807046
2023,,,0.0,0.0006074862345093682
2024,,,,0.0
