,2021,2022,2023,2024
2021,0.0,0.002593888834212241,0.0035204613516250293,0.004571747901297675
2022,,0.0,0.001083765257031908,0.006167353787045441
2023,,,0.0,0.0018250286016902666
2024,,,,0.0
