,2021,2022,2023,2024
2021,0.0,0.027087718523975936,0.05458037874614308,0.06323119811286972
2022,,0.0,0.018379717968353537,0.025696037549865058
2023,,,0.0,0.017497823866600603
2024,,,,0.0
