,2021,2022,2023,2024
2021,0.0,0.005269100932044999,0.0033051528365959535,0.0024619312761618053
2022,,0.0,0.001526843457629156,0.0032562972897974113
2023,,,0.0,0.0019128713307708775
2024,,,,0.0
