,2021,2022,2023,2024
2021,0.0,0.0031833857275053255,0.005693449801547662,0.003875023726989953
2022,,0.0,0.0009224937448246446,0.0014158250958138446
2023,,,0.0,0.00042231427384058136
2024,,,,0.0
