,2021,2022,2023,2024
2021,0.0,0.4714352968553353,0.12665579953211945,0.4353457917491344
2022,,0.0,0.12915045538105993,0.3451792177561014
2023,,,0.0,0.2881890533882181
2024,,,,0.0
