,2021,2022,2023,2024
2021,0.0,0.0028200895714258585,0.004643302548382383,0.006692090968693232
2022,,0.0,0.0028483946971151765,0.005500876379130793
2023,,,0.0,0.003983917822501143
2024,,,,0.0
