,2021,2022,2023,2024
2021,0.0,0.024675747122664272,0.01889978665027636,0.020239852899802624
2022,,0.0,0.0020578631893864627,0.006079233996572509
2023,,,0.0,0.001879195504969774
2024,,,,0.0
