,2021,2022,2023,2024
2021,0.0,0.011536481334538426,0.061998877066769875,0.08855005271956891
2022,,0.0,0.028074028845813774,0.06912271456298913
2023,,,0.0,0.01924367347978761
2024,,,,0.0
