,2021,2022,2023,2024
2021,0.0,0.03832324771087987,0.018585583582290136,0.14041289435369816
2022,,0.0,0.04600318286798012,0.11243942027184414
2023,,,0.0,0.09445154777265746
2024,,,,0.0
