,2021,2022,2023,2024
2021,0.0,0.17902403519167612,0.28532627245803593,0.3121183877023563
2022,,0.0,0.0229492184377056,0.07994355842682734
2023,,,0.0,0.07263598313353023
2024,,,,0.0
