,2021,2022,2023,2024
2021,0.0,0.0034607822552828833,0.009355294146243405,0.004309771511252245
2022,,0.0,0.0035203836539899392,0.003422125121051534
2023,,,0.0,0.012547982095151873
2024,,,,0.0
