,2021,2022,2023,2024
2021,0.0,0.014652537591853781,0.020796618074804405,0.029237232315020643
2022,,0.0,0.0019893380831287563,0.006822812827382767
2023,,,0.0,0.003594109475205008
2024,,,,0.0
