,2021,2022,2023,2024
2021,0.0,0.0021588086074996386,0.0027560723037751388,0.002664829141314538
2022,,0.0,0.0005366901990423408,0.002904487229415921
2023,,,0.0,0.003961850600672797
2024,,,,0.0
