,2021,2022,2023,2024
2021,0.0,0.013946527063770042,0.01600511037174285,0.025218308270495492
2022,,0.0,0.022656706958425487,0.043465235981170476
2023,,,0.0,0.01293571413567273
2024,,,,0.0
