,2021,2022,2023,2024
2021,0.0,0.10428473512294678,0.18855378019197877,0.24688708885859392
2022,,0.0,0.022987052967829918,0.08127556882626673
2023,,,0.0,0.08003062886075595
2024,,,,0.0
