,2021,2022,2023,2024
2021,0.0,0.0036841378909552415,0.00644995034453216,0.0047309833255217305
2022,,0.0,0.004263647898560392,0.0035483538474011317
2023,,,0.0,0.0056679753294989225
2024,,,,0.0
