,2021,2022,2023,2024
2021,0.0,0.18761102760627668,0.09544435023785744,0.0437094001381705
2022,,0.0,0.026632639903153163,0.09048558462147455
2023,,,0.0,0.05071720930460156
2024,,,,0.0
