,2021,2022,2023,2024
2021,0.0,0.00644163404827938,0.0038030424879066816,0.009677349990471628
2022,,0.0,0.004876328214729844,0.01670081988480595
2023,,,0.0,0.008112779676641159
2024,,,,0.0
