,2021,2022,2023,2024
2021,0.0,0.010270990289177393,0.021316889689401954,0.027063037061700074
2022,,0.0,0.0018231107188407042,0.006731794176770653
2023,,,0.0,0.016401649587428447
2024,,,,0.0
