,2021,2022,2023,2024
2021,0.0,0.000898699918158142,0.00236694920331928,0.0032564733111143094
2022,,0.0,0.0017450822090495897,0.002496926449125279
2023,,,0.0,0.0010571029591416752
2024,,,,0.0
