,2021,2022,2023,2024
2021,0.0,0.013439571524772397,0.013410507408324505,0.014807655627362483
2022,,0.0,0.004670427178843573,0.010628554605347847
2023,,,0.0,0.004594781256349977
2024,,,,0.0
