,2021,2022,2023,2024
2021,0.0,0.0016950859669178635,0.013230061003632602,0.010848284924465448
2022,,0.0,0.007097365588192558,0.005667652333849163
2023,,,0.0,0.0030936740721155013
2024,,,,0.0
