,2021,2022,2023,2024
2021,0.0,0.009565807116407248,0.007849489581047496,0.09317429195749051
2022,,0.0,0.003211850600717928,0.11025612947376887
2023,,,0.0,0.08597468749452757
2024,,,,0.0
