,2021,2022,2023,2024
2021,0.0,0.015186711535549447,0.017973088997669227,0.020664152277763668
2022,,0.0,0.010758231414051711,0.00896832436513485
2023,,,0.0,0.006440126064560671
2024,,,,0.0
