,2021,2022,2023,2024
2021,0.0,0.0017576369920745032,0.0019014840455644018,0.002984393539457237
2022,,0.0,0.0009067730654537669,0.0013178750823348328
2023,,,0.0,0.0025868613049935124
2024,,,,0.0
