,2021,2022,2023,2024
2021,0.0,0.09436664535108917,0.17089838010221822,0.30050631204696937
2022,,0.0,0.05612660066016666,0.10493609164249018
2023,,,0.0,0.0540676007106627
2024,,,,0.0
