,2021,2022,2023,2024
2021,0.0,0.008739006407346695,0.006022691448215997,0.006237699503218139
2022,,0.0,0.0011743598373531521,0.01220968556277913
2023,,,0.0,0.008248957306414072
2024,,,,0.0
