,G60_3,A60_3,P60_3,rating60_3,PIM60_3,EVG60_3,PPG60_3,SHG60_3,GWG60_3,EVA60_3,PPA60_3,SHA60_3,S60_3,shifts60_3,HIT60_3,BLK60_3,FOW60_3,FOL60_3,SavgTOI_3,G60_5,A60_5,P60_5,rating60_5,PIM60_5,EVG60_5,PPG60_5,SHG60_5,GWG60_5,EVA60_5,PPA60_5,SHA60_5,S60_5,shifts60_5,HIT60_5,BLK60_5,FOW60_5,FOL60_5,SavgTOI_5,G60_10,A60_10,P60_10,rating60_10,PIM60_10,EVG60_10,PPG60_10,SHG60_10,GWG60_10,EVA60_10,PPA60_10,SHA60_10,S60_10,shifts60_10,HIT60_10,BLK60_10,FOW60_10,FOL60_10,SavgTOI_10,G60_15,A60_15,P60_15,rating60_15,PIM60_15,EVG60_15,PPG60_15,SHG60_15,GWG60_15,EVA60_15,PPA60_15,SHA60_15,S60_15,shifts60_15,HIT60_15,BLK60_15,FOW60_15,FOL60_15,SavgTOI_15,G60_20,A60_20,P60_20,rating60_20,PIM60_20,EVG60_20,PPG60_20,SHG60_20,GWG60_20,EVA60_20,PPA60_20,SHA60_20,S60_20,shifts60_20,HIT60_20,BLK60_20,FOW60_20,FOL60_20,SavgTOI_20,point_streak,GA60_3,SA60_3,SV60_3,SVpct_3,GavgTOI_3,GA60_5,SA60_5,SV60_5,SVpct_5,GavgTOI_5,GA60_10,SA60_10,SV60_10,SVpct_10,GavgTOI_10,GA60_15,SA60_15,SV60_15,SVpct_15,GavgTOI_15,GA60_20,SA60_20,SV60_20,SVpct_20,GavgTOI_20
SHA60_5,0.004875628033507026,0.09656640433812788,0.07445987169000029,0.0570051387720784,-0.012905319954326986,0.0032885512961213343,-0.004820371705940392,0.02530588855710982,0.003133297881173586,0.002294957557954141,-0.007793811772091485,0.7829612933447705,-0.009881301783864064,0.01843647645430824,-0.0069979427249309365,0.022089042877107088,0.04777899613737387,0.047063297405982626,0.025445971659413907,0.0010843998641670016,0.12096636259319979,0.08787464769820465,0.06936059341044092,-0.01601140172582118,-0.0014883596025982552,-0.0065925654742445446,0.03318721738882207,0.0031743042991944415,0.0038674900964682777,-0.006365200999447593,1.0,-0.015177400200635273,0.02004038990200061,-0.005368951069399277,0.02173674220389911,0.04807621982032854,0.04697625526346132,0.024970937675485045,-0.007238648328642309,0.08175523464852111,0.052147819836097134,0.05115623126689554,-0.015602293656579055,-0.008907245945717616,-0.013424895656126378,0.03887614554852464,-0.006236896353375678,0.0067676700716063996,-0.010040255111851882,0.7211684246568028,-0.023225684565257653,0.023047031065477716,-0.0026786227205504464,0.022969543507928715,0.047741557449480804,0.04584136790883004,0.023037713378448184,-0.005726830001928489,0.0671722210072638,0.04170541092443799,0.055509036680118536,-0.015641853436081966,-0.008984395637740394,-0.011955323527105717,0.04700035412966705,-0.008387606796082884,0.013395179532400334,-0.014154688625308156,0.6017715302877124,-0.02395169674508472,0.022390293568969283,-0.0013807752227276403,0.022367375659545875,0.047267856862322294,0.045882706618996356,0.021983061628239545,-0.011547040811356074,0.05600034120825302,0.030304268730358477,0.05797905332874106,-0.013962964260733842,-0.015035943604039499,-0.015192953426382116,0.04973939729345615,-0.018121591500251798,0.013451590261416223,-0.01467141068896661,0.5292908173695978,-0.021698757663593034,0.02655921849363131,-0.0036204742358485866,0.02424639080230836,0.045476655439738514,0.044357720126529374,0.019218708366647425,0.0696558176157105,0.006386527191831082,0.011980673306205579,0.010918489038891244,-0.0021018690716063195,0.0023456879586264386,0.008085266588684858,0.015176894346304773,0.014079045258402057,-0.0017216794695617756,0.0012690149001455178,0.00493056552070419,0.014606528161995199,0.014506083391586301,0.0011366643729315883,0.0019169509767482898,0.006307782899665669,0.018939071903297276,0.019045743506456506,0.002241225980321338,-0.0005984879057084079,0.005908927640679907,0.018544110795010848,0.018880593214724326,0.002974572580253451,0.003688784069192991
S60_5,0.3990588961381102,0.17026069648508918,0.3658965019918736,0.0756604775560777,-0.006638076344481861,0.3349220515981017,0.24999646242650836,0.05097115690642046,0.17818060172709657,0.11233620992484826,0.17008346532350532,-0.014490374583438699,0.8627318428666447,-0.09568262975630552,-0.08617329662377367,-0.284668919450961,0.10465524956896267,0.10272795743030529,-0.00968228504696408,0.4851296293722193,0.20642983442756657,0.4345991851894357,0.0930153411927236,-0.0071783538472046365,0.4144098911105892,0.30587414131573304,0.06292472247328515,0.22242002764417274,0.13873571321031927,0.20201847664674663,-0.015177400200635273,1.0,-0.10175374392336385,-0.09173694312885991,-0.3289921436364461,0.10677425247416342,0.10466379258380794,-0.013955120980645764,0.4937448428881323,0.2593511311474077,0.4586037399771314,0.0811639760755609,-0.006854231858855397,0.42629210600570294,0.33715033477971285,0.06398310413090767,0.24733395603167907,0.18517950338605327,0.2420463953028927,-0.019232681187623536,0.8607984174931187,-0.11032671174918406,-0.0944406840612968,-0.3749547179489206,0.10859051015934727,0.10713638120319924,-0.024027784457946354,0.5135721576910206,0.29245546108807885,0.4804602983075965,0.07785437786374952,-0.006274658669123244,0.449910726697134,0.36449538202106524,0.06948478481316718,0.2719046455529724,0.22038463161782748,0.2639075127633905,-0.02782339051646478,0.8088359738090816,-0.11371813238545256,-0.09859716798162563,-0.3960304371877818,0.11068261638258406,0.110422448157097,-0.03077492300439655,0.5253640433529848,0.3134596571480329,0.49250963463596314,0.07728740320592949,-0.005287989314268468,0.4668890029205249,0.38129839240134267,0.07431794334998054,0.29117836262681357,0.24330334061188602,0.27951841191378296,-0.03146164521565566,0.780860603438042,-0.11450579390244528,-0.09836258939437245,-0.40857137119048015,0.11149268845507818,0.11116155811752505,-0.03608869347236157,0.295844613164515,0.005089635472721019,0.00962676279791423,0.008783458634784646,-0.00037385165840858554,0.000524708034383542,0.004760550718274225,0.010911401632114256,0.010364989258738019,0.0006586585227867985,0.0020770071368014197,0.003472370859228543,0.011384981509323438,0.011387869093567895,0.002056466056723496,0.0026739303528911604,0.004240100153756531,0.013937003348458422,0.014099729320368525,0.003041136599075588,0.00010555331349277019,0.0038222731274692246,0.013510509766293161,0.013856643661639537,0.0036068426048175843,0.003368998476671137
shifts60_5,-0.055937851279529875,-0.1603379109713873,-0.1523789786916745,-0.03673501916677998,0.14695504974501275,-0.005421640664248898,-0.14002975938135243,0.03239625027303768,-0.035836739309059604,-0.0710550841675635,-0.2262736071039433,0.015761115096362556,-0.08738819362420656,0.9405505475146212,0.33336589184104193,0.001288999435233005,0.09849613015710221,0.09929707419965621,-0.6491592672328241,-0.07039162872059342,-0.19954705317210275,-0.18536421222923738,-0.0485836339290311,0.17984350863662985,-0.008431447727263801,-0.1738753543351872,0.04272468606968194,-0.047490495440258254,-0.09139011980502788,-0.27326576301312794,0.02004038990200061,-0.10175374392336385,1.0,0.3602632759039671,0.0010307829774232398,0.10012133080396887,0.10135512642279114,-0.6655966961187395,-0.11088895965899163,-0.2783018535069871,-0.2544142466621146,-0.07689342990292543,0.1960999008043438,-0.0352239111262215,-0.2268756453990044,0.05900052601157536,-0.07739348653050057,-0.14710347083382047,-0.34631342033544626,0.02834869593712185,-0.12426971305477362,0.9439727919178624,0.3756591378821641,0.0018768122455537358,0.1002657180515503,0.0988329348887858,-0.6496638776192776,-0.13115666767469208,-0.3215431848912063,-0.28764738930632605,-0.09473003404316985,0.2029700847710862,-0.049310795863475636,-0.2557903096367768,0.07249030223362372,-0.09503223472784258,-0.18254347891542697,-0.3831263025449477,0.03516416395314346,-0.1342085137360329,0.9184213982319376,0.3813635819005717,-0.001089289655875037,0.09975659583682506,0.09726261001299662,-0.6404674092465226,-0.14108159382667063,-0.34292900120967057,-0.30147958303576816,-0.10314379978900666,0.20833187470779643,-0.056697769806422625,-0.2734556905873499,0.08743037267912668,-0.11045303903731245,-0.2004354390212317,-0.4033020619629123,0.041625715414576,-0.13633409466877686,0.9028038494202681,0.38186087738311264,-0.00455307669105366,0.10140720784013625,0.09831969325825539,-0.632199974443785,-0.2436834295877518,0.01034584031113018,-0.000385344142498608,-0.002904547647902789,-0.011200644822222655,-0.0070091037146368645,0.004814893825872774,-0.0015339354522869624,-0.002722884035783269,-0.00621799845658908,0.0004993005825101121,0.0006664304031913364,0.014950197186613959,0.015806502542489675,0.006032549385194886,0.004042198062718949,0.01011313515245728,0.021680432915652578,0.02119610338545917,-0.0012727938778750825,0.004266612922067665,0.007350216064661041,0.019935389423953582,0.020088347630349477,0.0022871711094872454,0.005224998864580319
HIT60_5,-0.07439231737876872,-0.1576764464727335,-0.16149606454472823,-0.04096149604008018,0.24623105900492273,-0.039123161953951116,-0.10068488329737155,0.00021337292566585148,-0.04339502902576273,-0.09357921120269434,-0.172609428988938,-0.003043024324899533,-0.07823524180160658,0.3387122699457902,0.9235662570799809,0.07062578958970793,-0.05687615366454019,-0.06297167796056975,-0.3844590544899103,-0.09152883288301569,-0.19402710652603458,-0.19383279385888139,-0.05335105709685115,0.301625658069775,-0.04786216742410521,-0.12634609036319736,-0.0009346583626036434,-0.05419154840330351,-0.11750612965609962,-0.20783874356740642,-0.005368951069399277,-0.09173694312885991,0.3602632759039671,1.0,0.07974038144071262,-0.05886925279372809,-0.0650914625495607,-0.3944056076166253,-0.11535023844581088,-0.24202965439131807,-0.23198699770981535,-0.059599224105499886,0.3699032065030297,-0.059767009184763596,-0.16498862715578225,-0.004380646350561765,-0.07366616579186201,-0.15087635654447032,-0.25476628437487775,-0.012208755792646976,-0.10728202900791459,0.3735481911492131,0.9297567866044809,0.09384568546169599,-0.06014632800033871,-0.06696053499779486,-0.39424780831766226,-0.12650529835082797,-0.2687585480075539,-0.24979551336520406,-0.06081792982263021,0.41218998197166257,-0.06794767398500985,-0.18091778964741,-0.003847056585722214,-0.08474648583733722,-0.17339961281370886,-0.27928162323787065,-0.011342330208496435,-0.115334747836153,0.3783069158725834,0.9022832593695087,0.103301287394394,-0.058422634074235966,-0.06577190505805505,-0.3908362752745837,-0.13474335944570895,-0.28792944531179543,-0.26204190950036715,-0.05955625652957219,0.4359899333446077,-0.07508133257640279,-0.19199219074519966,-0.0028504900444359803,-0.09378949558758289,-0.19124952807366458,-0.2957559489615271,-0.010710219225201451,-0.11846048337470777,0.38008374382430726,0.8866090191182597,0.10616982535313624,-0.05511262785216045,-0.06268190610101332,-0.3904708975761434,-0.21305219043362378,0.0037411154730408276,0.002591612612047113,0.0017908283475768154,-0.0017249684837119144,0.0033243132616768947,0.006500086920702449,0.003405069464725801,0.0020771872655947865,-0.004620875989187256,-0.0022483647990339684,0.008424364588628618,0.004668838767408231,0.0031371584218326176,-0.0063744631527380795,-0.0021412640539983326,0.012194127730424286,0.008888001669743961,0.007001960783326892,-0.008731110297750798,-0.008041467771648167,0.013721764676780155,0.010596275629642287,0.008624361866528348,-0.010086099390869312,-0.006651895404983137
BLK60_5,-0.2063504838205854,-0.14554716624219743,-0.23179970280789322,0.014634810064006873,0.007894630104969857,-0.16921752485106428,-0.1389414738215365,-0.023509568010233583,-0.08267729384073641,-0.1065004552288751,-0.1262362876387334,0.015102582165904248,-0.2835455929381859,0.00042857746289455746,0.0721467290059189,0.8650969117943518,-0.16498285735267954,-0.1764101399209791,0.19212976732349699,-0.2559985860100374,-0.18009489522785407,-0.28065445802102057,0.014989429585788453,0.010889922055144552,-0.21423160624977144,-0.1714647955292829,-0.03163200055919267,-0.10762963408076874,-0.13492353069584176,-0.15337459282168078,0.02173674220389911,-0.3289921436364461,0.0010307829774232398,0.07974038144071262,1.0,-0.1676700536081526,-0.1798376303640764,0.19639864019147785,-0.3287465287323286,-0.23583976786461436,-0.34880710847846585,0.012948110348061098,0.01783366671318808,-0.2855632470812166,-0.22001535391795177,-0.04512408544220903,-0.1516253243594295,-0.1882284959724623,-0.18904207551541227,0.024505275554285486,-0.3761569494053707,0.002970960914108631,0.08878908536891286,0.8665368280845906,-0.1723778236879368,-0.18591474375058398,0.20590219270101415,-0.36839076165241674,-0.2619838918641341,-0.37952054652364,0.018532955832163907,0.01775226862113531,-0.3283005743251485,-0.24782166177993872,-0.05692711400200417,-0.18185249720425067,-0.2184378483113843,-0.20414026693488668,0.025813840959693475,-0.3989509324852365,0.0010860799149141128,0.09547322659205443,0.8162454490089673,-0.17415681237151162,-0.18917658804378923,0.21256943533514439,-0.399244152666227,-0.2790104986201006,-0.4009598830760268,0.023028310883143107,0.015749299823386312,-0.3638694236513236,-0.2686328126111403,-0.06611150534444477,-0.20884499948036575,-0.23911678442042453,-0.21560092046482274,0.02730073000679658,-0.41558985525417974,0.0001352323709373781,0.10206064528291894,0.7916493166382699,-0.17519150703688272,-0.1906853284812029,0.2186381163046733,-0.17971770719015587,0.0030530585421118736,-0.0006875059897407693,-0.0014540715050894533,-0.003012225439086294,0.004947520541831029,0.010501685489003846,0.0026316261183548023,0.00034100435060485125,-0.010090054151083548,0.0029129996002853053,0.009130852652401534,0.0005929323596941889,-0.0013666875742880938,-0.00990118671298775,0.009023055281884323,0.009300297826866245,-0.0019939348557521178,-0.004094426513951191,-0.01183854334390556,0.007237451486411174,0.008532923267579613,-0.004845403599133453,-0.007041342317137382,-0.012920675295516201,0.01041381323975612
FOW60_5,0.12080781722241941,0.08499793101075646,0.13554956857801392,0.0007020917328217322,-0.026851519580577948,0.08397058315873358,0.09911558068400583,0.05178907910590446,0.05983007472830904,0.06374938457199854,0.057925570562932786,0.03739191756554177,0.0927534121866265,0.09371340952265003,-0.05438260450408874,-0.1449903001365466,0.9813384969423585,0.9098114042768717,-0.07107641663108595,0.1486540048475445,0.10413614903346032,0.16265258315705947,0.0007602743067878307,-0.0324537661321258,0.10518624128784514,0.12222350636598515,0.06689636365342332,0.07595187032021565,0.07919694441257068,0.070752726491637,0.04807621982032854,0.10677425247416342,0.10012133080396887,-0.05886925279372809,-0.1676700536081526,1.0,0.9271515592509596,-0.07259928553050286,0.18615106773853823,0.13161380017256058,0.19618275038964061,-0.0023141115076424387,-0.04055432476335746,0.1369902924243025,0.15243194858333198,0.09199104926371054,0.10288673317309015,0.10560414178673702,0.08582357650656676,0.06589480312571154,0.12377348111283437,0.10374197283666672,-0.06227866664777559,-0.19481694609928135,0.9820949350215051,0.9324721215368024,-0.07979861191787557,0.20713679084427042,0.14621471062543576,0.21266499209055006,-0.004224286121445333,-0.043465111031726185,0.15714538950151782,0.1692946151674972,0.10875057476923483,0.12018483204774406,0.1222519425545284,0.09321684900073758,0.07830511290956832,0.13363929735488073,0.10509212795985083,-0.06298835636948841,-0.20710400235372883,0.9725704817159201,0.9309201862423289,-0.08488053310079717,0.22133720827482825,0.15494735652352673,0.2224627178049306,-0.005570444517811262,-0.04545145797041483,0.1709472323386206,0.18332797255887245,0.12146750915300962,0.13504988001851287,0.13355653448484145,0.09773856157470431,0.08741994687827849,0.13916989192424328,0.10760550836735644,-0.062008218133110346,-0.21377260084713648,0.9669587830229787,0.9294553638580432,-0.08938114145246,0.10379366567051784,-0.0019966200667093192,0.00021338703852444687,0.0007051708261249386,0.002225560037148329,0.0018210823115841445,-0.0023559557867346903,0.00036298732547858874,0.0009251273980885579,0.0027636203868823656,0.0019515953918892866,-0.0006953373988956512,0.001281649232533534,0.0015198255224499555,0.00140279928305648,0.0019118663926928677,0.0006418210728771833,0.0017780083142917326,0.0017776137670961981,0.00020631191956213885,-0.00016391435469155394,0.0003534907575083227,0.0006829887944630071,0.0006669601154136976,1.2184473430703067e-05,0.0004062216666969212
FOL60_5,0.12164002469298779,0.08276434401458412,0.1343951073890142,-0.008756741386410947,-0.02764203181156023,0.08910380513386307,0.09023532067483263,0.05146719321852093,0.060561049554860004,0.06398544164981394,0.05299686870177156,0.035683372741848365,0.09042594616450787,0.09468343664563914,-0.06022953814380733,-0.15578749624236207,0.9084553761477892,0.9795039316428343,-0.09493038801643207,0.1501143357168536,0.10186234215136192,0.16187290942581484,-0.010522260560719936,-0.0330758071151353,0.11242727323870237,0.1106984022172706,0.06626523313122659,0.07683440510402968,0.08015877149029124,0.06439398989446593,0.04697625526346132,0.10466379258380794,0.10135512642279114,-0.0650914625495607,-0.1798376303640764,0.9271515592509596,1.0,-0.09660001098833029,0.19027059703210483,0.13126939245835229,0.1982831540856806,-0.012150909647124123,-0.04115633970258657,0.14818633427018751,0.14078030189998933,0.08864629442600368,0.10360674009919864,0.10905788531036036,0.07958068242008005,0.06526333058186631,0.12301618563219428,0.10288370837734148,-0.07033392859457402,-0.21077791885037755,0.9337081070717939,0.9797043275742566,-0.10265377074640461,0.21321955600618184,0.1473872638180256,0.21682455227195424,-0.01502064022573373,-0.04365095408188024,0.17059725588977018,0.15791692238077978,0.10737154179637676,0.12223991360870504,0.12749288501872638,0.08741196390474462,0.07891119841243723,0.13395512553096464,0.10338038450195712,-0.0720427925823015,-0.224832073366811,0.9319527685839337,0.9691261470385918,-0.10680344443601726,0.22823359514532918,0.15535644083836914,0.22650437423468497,-0.01858342777138425,-0.046590684750451326,0.18583302374523739,0.17122781812790808,0.12133274975148295,0.137658646861108,0.13868441223536396,0.09103777957716541,0.08756626672652483,0.14002658512632363,0.10523491419953274,-0.07080131881002012,-0.2322096187330338,0.9295376987463136,0.9621049922179591,-0.11122957086074074,0.10555285934602276,-0.000477162843754594,-6.3851026964707925e-06,0.000108829066773348,0.0003343914679624585,0.001944517198833166,-0.000923115196926422,0.0012288007678691374,0.0015040629095082994,0.0016913730400121211,0.000914473894794023,-0.0022747532503162075,-3.5135884803382154e-05,0.0004606079488605689,0.002496062533525931,0.0020255845739107757,-0.0007299860986788123,0.0005044496752548975,0.000695576274780128,0.0011804550061768496,0.0003560227240064338,-0.0008095438556716896,-0.00028181119542899577,-0.0001363580296960208,0.0011662090297005902,-0.00041305547026107765
SavgTOI_5,-0.007962765325637765,0.14809531631471126,0.10491517897332789,0.07607867947988363,-0.1679714456654218,-0.05021486691091713,0.09140017405773503,-0.007351636236179077,0.012862134689792372,0.06002328761403594,0.2102100447132301,0.018998935463799483,-0.014285069766045629,-0.6284083669023002,-0.3655745344025509,0.16991960745813528,-0.0714480879744144,-0.0942073887128901,0.977852029032813,-0.00564796215742575,0.1858716891668816,0.1307164865797406,0.10269473161556988,-0.20684786717434994,-0.05843494275832817,0.11363652175733521,-0.009029701758426644,0.01822755319715068,0.07901441706445923,0.2540666902180176,0.024970937675485045,-0.013955120980645764,-0.6655966961187395,-0.3944056076166253,0.19639864019147785,-0.07259928553050286,-0.09660001098833029,1.0,-0.005481405576181787,0.2381375412596281,0.16074998608853475,0.1383780835206439,-0.24119743305767175,-0.07290536241738518,0.14257157959989614,-0.015147751249187323,0.027032265935398016,0.10818666604733451,0.3125605915423754,0.029986303412536598,-0.01938122845494682,-0.6685448780900055,-0.4106327143173085,0.2326172768507768,-0.08047321070417775,-0.10426374692383211,0.9761586309451425,-0.012762429909546779,0.2614068865682997,0.1675865118104795,0.1573806649804696,-0.26045576082240873,-0.08859758318659669,0.1546903150098535,-0.023275834469507126,0.028121918778681896,0.12079609264956183,0.3409991086848939,0.03077356193314127,-0.02874572263126063,-0.6675848215564253,-0.4141371236310917,0.25278914267328034,-0.0864965122503694,-0.10973224477269937,0.9612640621236584,-0.021964988338748784,0.2728728232427198,0.16643477336232287,0.16857087042203306,-0.2764331127028379,-0.10355175539681456,0.16077758177110146,-0.032018096554366784,0.0288518557758758,0.12614609519090816,0.3563441291303369,0.031948340169689796,-0.03816209816004651,-0.665967041611376,-0.4151296472794,0.26652301007044604,-0.09106395342728561,-0.11384898556426935,0.9510593803570746,0.2657611516536441,-0.0015911369307999568,-0.001179423032319203,-0.0008419545500646516,0.0012308569982524746,0.0008260378270866113,-0.0026143598293697653,-0.0001367984242790148,0.00045968289963141965,0.0026705000917525354,0.0018431567970274522,-0.001577727851891975,-0.0009284177000584387,-0.0006451843664904244,0.0013172644019043976,-9.584411072390574e-06,-0.00036757175724561557,0.00020782380374724112,0.00030057705337312006,0.00046117739727903585,-0.0015922686247667058,-0.001552438436026419,0.0009262295215538006,0.0013295369277569278,0.0020820457768981455,0.0006279898638236113
G60_10,0.6462005733927101,0.17411933835453958,0.5165516305250762,0.1484648542787029,-0.02382981176240651,0.5599288981270211,0.3607292287780123,0.10058113254216654,0.2911794811054072,0.11776624405333957,0.16683873797525425,-0.00667600265639619,0.42692204734159384,-0.10572778506731208,-0.10664404040110825,-0.2841072231583176,0.18276082182179457,0.18621408495616448,-0.0021081443027522336,0.7908244034100607,0.2106227525992701,0.616723600580101,0.18884918118472227,-0.0303273727489577,0.6965619164679585,0.4457825559357023,0.1282837958679675,0.36953056765781855,0.14513468951941225,0.19855607006995762,-0.007238648328642309,0.4937448428881323,-0.11088895965899163,-0.11535023844581088,-0.3287465287323286,0.18615106773853823,0.19027059703210483,-0.005481405576181787,1.0,0.2620257905267063,0.7476891841383382,0.2584946521450595,-0.04057959508784781,0.9095534026476254,0.5686280715941157,0.1824241913122034,0.4969643785046011,0.18891269391201643,0.23862847361711484,-0.006973691482694406,0.5754585051677127,-0.11087860573607719,-0.12115395724470478,-0.37703236625063336,0.1896977685726644,0.19356833686002844,-0.015766289677836734,0.8946313399709495,0.2945203847562691,0.6933363706698724,0.22107331583616233,-0.04322440383091412,0.8205788472151034,0.5438317473011557,0.1708631555802327,0.47237316835991194,0.22198591010978277,0.26214658901734156,-0.011644775864906101,0.5682399555025923,-0.11619078923525808,-0.12198064570822867,-0.4002400519162561,0.18919201998775484,0.1937514192687829,-0.024989315373560014,0.8381765595826688,0.3172181110503807,0.6661575668132035,0.19709924088023947,-0.04294417235760461,0.7743966680854915,0.5348398352539571,0.1646684289114716,0.46712870713374577,0.2473690619234131,0.27794622599188196,-0.015831044866132054,0.5676147004186005,-0.11753392867353728,-0.1223913138439141,-0.41470269490272466,0.18951489613304173,0.19534148002328947,-0.032140476194922184,0.4196061836794258,0.007639715950262893,0.00525968283210377,0.0036304709909192627,-0.005892193438606526,-0.0008261643705689767,0.006694634100287013,0.005719275527400572,0.004471180450585584,-0.004318970693664331,0.000849761010933993,0.0059001550525887275,0.007593163943859774,0.0068110018885257995,-0.0025538668018110513,0.0008755314192369877,0.0045871666689326985,0.011012345061408439,0.01088155306361713,0.0006826908923399659,0.006391715918013077,0.008462810700531568,0.008598267832090395,0.007556915880273823,-0.0049568565259193245,-0.001270059620610164
A60_10,0.1688198796257241,0.6384661297745108,0.5742151065914531,0.2000912473129908,-0.05775950560912909,0.11382730255886431,0.17083086911344444,0.009588490882919522,0.09043679234907755,0.5207587798317561,0.4178762939299241,0.06736283886335458,0.22409510667846483,-0.2627198388399908,-0.22346666056942044,-0.20415891827046007,0.13010627590864912,0.12890570025311934,0.23395846421852293,0.20549382132267813,0.7853835313432117,0.6869713214388482,0.25274850579694824,-0.07335013582015609,0.14026124668870388,0.21035729903564857,0.013650675623900639,0.11509867689532496,0.6556294738363182,0.505390866098109,0.08175523464852111,0.2593511311474077,-0.2783018535069871,-0.24202965439131807,-0.23583976786461436,0.13161380017256058,0.13126939245835229,0.2381375412596281,0.2620257905267063,1.0,0.8367614175829132,0.34274550773853246,-0.0941080907741274,0.18622952254725927,0.2654363976273633,0.023590765486828376,0.15460153737146523,0.8760314127948119,0.6234193764241833,0.11241492467740567,0.3051287557388234,-0.2896237207672551,-0.2592151410579176,-0.2689101045843607,0.13293746718246174,0.1333776512481721,0.23837617593390148,0.2999861737066604,0.8899775774521966,0.7611747262535862,0.3050766061101482,-0.10711505200049577,0.22196460066884866,0.30004446183891764,0.02693007354012725,0.18800121937888992,0.7833930424480885,0.5908143048358994,0.09400098543424629,0.32538937844482785,-0.29496323600717966,-0.2642805363974722,-0.2822539397707459,0.13421683670662957,0.13685832086911168,0.22922056101560048,0.32188811961812885,0.8287759995727941,0.7181656011723769,0.278904380553824,-0.11342170061578143,0.24482720749515696,0.32122616254892605,0.02854235955758183,0.21057200660055847,0.7330651495194779,0.5742613796861079,0.08249689337048317,0.3334726717769123,-0.29281937071654385,-0.2670660840845552,-0.2873451753621498,0.13472614975685962,0.1378150039963912,0.2215549268545187,0.5306600541791514,0.014405263248811815,0.013053370125338973,0.010108933764189101,-0.01006665760030176,-0.0020361982315860077,0.012929372336126725,0.012329310453559153,0.009984601657472794,-0.008365496787534236,0.0011230427209656015,0.011914804919429726,0.015875103925743216,0.014331748785397056,-0.0050804099677625265,0.0004200934422052249,0.0092238706094226,0.02011650663184336,0.019700706191664866,-0.00015912715045988154,0.007415383695597391,0.011943969688535479,0.017022255662988758,0.015966733754865695,-0.004722402000572714,0.002632378862828378
P60_10,0.4828122148442669,0.5381161289024066,0.688198917410958,0.22191855620146628,-0.053264585882281196,0.39602252228923096,0.32222184968096973,0.06366665824319477,0.2274415210078662,0.4251485786204948,0.3821994877979116,0.04256379495972534,0.39642970974436426,-0.24076400795442932,-0.21427415935318458,-0.30167985163407807,0.193221840011233,0.19435508902861434,0.1597883653099683,0.590105570847704,0.6599202811012115,0.8226221123990276,0.28106523277328194,-0.06767900757608113,0.4917359158557393,0.39767815834018216,0.0821800721525986,0.2888668862366316,0.5334804036864547,0.4604135557369514,0.052147819836097134,0.4586037399771314,-0.2544142466621146,-0.23198699770981535,-0.34880710847846585,0.19618275038964061,0.1982831540856806,0.16074998608853475,0.7476891841383382,0.8367614175829132,1.0,0.38250755205369685,-0.08777937856053314,0.6442158606177997,0.5052790835456831,0.11973856761125827,0.38835331697261627,0.7099760834656186,0.5643645624702104,0.07339478416348119,0.536466535415031,-0.2621988370020242,-0.24710514399825007,-0.3989594701087281,0.19910592164803564,0.20160493676124738,0.155078629092476,0.7131010960826047,0.7790865168696729,0.9163661812299639,0.3350972933899014,-0.09817334700942258,0.6174817551247268,0.5144469774975609,0.11530435457141167,0.3968912883683104,0.6646768092132724,0.5549374841065882,0.05807328130079551,0.545708170236612,-0.2687338379012584,-0.25090476173660703,-0.42087692797479354,0.19949490414973736,0.20389460086265335,0.1435405550530415,0.6960037348947741,0.7500150942842594,0.8713956932396385,0.30353978313740493,-0.10237770209855057,0.6068596430025951,0.5238462672579439,0.11285554843583787,0.40935431836207503,0.6445986332619575,0.5526002331571123,0.04782247132296034,0.5508276817319443,-0.2680801844824573,-0.25310340148819094,-0.4325227361016199,0.20000722427731102,0.20543141816683563,0.1343058202213044,0.6032230619028975,0.014245262479777624,0.01196446176626751,0.009014330758408544,-0.010268957369313684,-0.0018695773345818608,0.012698396931087954,0.011731518405412207,0.009409360959186134,-0.00820891940015388,0.0012553604196011367,0.011555265294036946,0.01524376386840577,0.013736813205317888,-0.004948729962528915,0.0007865761775445028,0.0089538068051747,0.02009969200076404,0.019739196247356337,0.0002779216616089313,0.008732941681587057,0.01300148342786916,0.016566871029456073,0.015251567282941724,-0.006053474626901095,0.001088541364368214
