player_id,player_name,age,season,game_num,date,team,opponent,home_away_status,result,decision,GA,SA,SV,SV_perc,shutout,PIM,TOI
/b/blackma01,Mackenzie Blackwood,24,2021,8,2021-02-25,NJD,BUF,0,W,W,3,32,29,0.906,0,0,61.23333333333333
/b/blackma01,Mackenzie Blackwood,24,2021,9,2021-02-27,NJD,WSH,1,L,L,4,23,19,0.826,0,0,59.18333333333333
/b/blackma01,Mackenzie Blackwood,24,2021,10,2021-02-28,NJD,WSH,1,L,L,3,23,20,0.87,0,0,58.21666666666667
/b/blackma01,Mackenzie Blackwood,24,2021,11,2021-03-04,NJD,NYR,1,L,L,4,15,11,0.733,0,0,43.95
/b/blackma01,Mackenzie Blackwood,24,2021,12,2021-03-06,NJD,NYR,1,L,L,5,27,22,0.815,0,0,59.18333333333333
/b/blackma01,Mackenzie Blackwood,24,2021,13,2021-03-11,NJD,NYI,0,L,L,5,33,28,0.848,0,0,59.68333333333333
/b/blackma01,Mackenzie Blackwood,24,2021,14,2021-03-13,NJD,NYI,1,L,L,3,29,26,0.897,0,0,58.21666666666667
/b/blackma01,Mackenzie Blackwood,24,2021,15,2021-03-16,NJD,BUF,1,W,W,2,35,33,0.943,0,0,60.0
/b/blackma01,Mackenzie Blackwood,24,2021,16,2021-03-21,NJD,PIT,0,W,W,1,36,35,0.972,0,0,62.83333333333334
/b/blackma01,Mackenzie Blackwood,24,2021,17,2021-03-23,NJD,PHI,0,W,W,3,33,30,0.909,0,0,60.0
/b/blackma01,Mackenzie Blackwood,24,2021,18,2021-03-25,NJD,WSH,0,L,L,4,22,18,0.818,0,0,57.76666666666666
/b/blackma01,Mackenzie Blackwood,24,2021,19,2021-03-28,NJD,BOS,0,W,W,0,40,40,1.0,1,0,59.76666666666666
/b/blackma01,Mackenzie Blackwood,24,2021,20,2021-03-30,NJD,BOS,0,L-SO,O,4,48,44,0.917,0,0,65.0
/b/blackma01,Mackenzie Blackwood,24,2021,21,2021-04-02,NJD,WSH,1,L-OT,O,2,40,38,0.95,0,0,64.65
/b/blackma01,Mackenzie Blackwood,24,2021,22,2021-04-04,NJD,WSH,1,L,L,5,19,14,0.737,0,0,57.75
/b/blackma01,Mackenzie Blackwood,24,2021,23,2021-04-09,NJD,PIT,1,L,L,5,26,21,0.8079999999999999,0,0,56.6
